Date/Time;Open;High;Low;Close;Range (high - low)
03/12/2003;1066.62;1074.30;1064.63;1064.73;9.67
04/12/2003;1064.73;1070.37;1063.15;1069.72;7.22
05/12/2003;1069.72;1069.72;1060.09;1061.50;9.63
08/12/2003;1061.50;1069.59;1060.93;1069.30;8.66
09/12/2003;1069.30;1071.94;1059.16;1060.18;12.78
10/12/2003;1060.18;1063.02;1053.41;1059.05;9.61
11/12/2003;1059.05;1073.63;1059.05;1071.21;14.58
12/12/2003;1071.21;1074.76;1067.64;1074.14;7.12
15/12/2003;1074.14;1082.79;1068;1068.04;14.79
16/12/2003;1068.04;1075.94;1068.04;1075.13;7.90
17/12/2003;1075.13;1076.54;1071.14;1076.48;5.40
18/12/2003;1076.48;1089.50;1076.48;1089.18;13.02
19/12/2003;1089.18;1091.06;1084.19;1088.66;6.87
22/12/2003;1088.66;1092.94;1086.14;1092.94;6.80
23/12/2003;1092.94;1096.95;1091.73;1096.02;5.22
24/12/2003;1096.02;1096.40;1092.73;1094.04;3.67
26/12/2003;1094.04;1098.47;1094.04;1095.89;4.43
29/12/2003;1095.89;1109.48;1095.89;1109.48;13.59
30/12/2003;1109.48;1109.75;1106.41;1109.64;3.34
31/12/2003;1109.64;1112.56;1106.21;1111.92;6.35
02/01/2004;1111.92;1118.85;1105.08;1108.48;13.77
05/01/2004;1108.48;1122.22;1108.48;1122.22;13.74
06/01/2004;1122.22;1124.46;1118.44;1123.67;6.02
07/01/2004;1123.67;1126.33;1116.45;1126.33;9.88
08/01/2004;1126.33;1131.92;1124.91;1131.92;7.01
09/01/2004;1131.92;1131.92;1120.90;1121.86;11.02
12/01/2004;1121.86;1127.85;1120.90;1127.23;6.95
13/01/2004;1127.23;1129.07;1115.19;1121.22;13.88
14/01/2004;1121.22;1130.75;1121.22;1130.52;9.53
15/01/2004;1130.52;1137.11;1124.54;1132.05;12.57
16/01/2004;1132.05;1139.83;1132.05;1139.83;7.78
20/01/2004;1139.83;1142.93;1135.40;1138.77;7.53
21/01/2004;1138.77;1149.21;1134.62;1147.62;14.59
22/01/2004;1147.62;1150.51;1143.01;1143.94;7.50
23/01/2004;1143.94;1150.31;1136.85;1141.55;13.46
26/01/2004;1141.55;1155.38;1141;1155.37;14.38
27/01/2004;1155.37;1155.37;1144.05;1144.05;11.32
28/01/2004;1144.05;1149.14;1126.50;1128.48;22.64
29/01/2004;1128.48;1134.39;1122.38;1134.11;12.01
30/01/2004;1134.11;1134.17;1127.73;1131.13;6.44
02/02/2004;1131.13;1142.45;1127.87;1135.26;14.58
03/02/2004;1135.26;1137.44;1131.33;1136.03;6.11
04/02/2004;1136.03;1136.03;1124.74;1126.52;11.29
05/02/2004;1126.52;1131.17;1124.44;1128.59;6.73
06/02/2004;1128.59;1142.79;1128.39;1142.76;14.40
09/02/2004;1142.76;1144.46;1139.21;1139.81;5.25
10/02/2004;1139.81;1147.02;1138.70;1145.54;8.32
11/02/2004;1145.54;1158.89;1142.33;1157.76;16.56
12/02/2004;1157.76;1157.76;1151.44;1152.11;6.32
13/02/2004;1152.11;1156.88;1143.24;1145.81;13.64
17/02/2004;1145.81;1158.98;1145.81;1156.99;13.17
18/02/2004;1156.99;1157.40;1149.54;1151.82;7.86
19/02/2004;1151.82;1158.57;1146.85;1147.06;11.72
20/02/2004;1147.06;1149.81;1139;1144.11;10.81
23/02/2004;1144.11;1146.69;1136.98;1140.99;9.71
24/02/2004;1140.99;1144.54;1134.43;1139.09;10.11
25/02/2004;1139.09;1145.24;1138.96;1143.67;6.28
26/02/2004;1143.67;1147.23;1138.62;1144.91;8.61
27/02/2004;1145.80;1151.68;1141.80;1144.94;9.88
01/03/2004;1144.94;1157.45;1144.94;1155.97;12.51
02/03/2004;1155.97;1156.54;1147.31;1149.10;9.23
03/03/2004;1149.10;1152.44;1143.78;1151.03;8.66
04/03/2004;1151.03;1154.97;1149.81;1154.87;5.16
05/03/2004;1154.87;1163.23;1148.77;1156.86;14.46
08/03/2004;1156.86;1159.94;1146.97;1147.20;12.97
09/03/2004;1147.20;1147.32;1136.84;1140.58;10.48
10/03/2004;1140.58;1141.45;1122.53;1123.89;18.92
11/03/2004;1123.89;1125.96;1105.87;1106.78;20.09
12/03/2004;1106.78;1120.63;1106.78;1120.57;13.85
15/03/2004;1120.57;1120.57;1103.36;1104.49;17.21
16/03/2004;1104.49;1113.76;1102.61;1110.70;11.15
17/03/2004;1110.70;1125.76;1110.70;1123.75;15.06
18/03/2004;1123.75;1125.50;1113.25;1122.32;12.25
19/03/2004;1122.32;1122.72;1109.69;1109.78;13.03
22/03/2004;1109.78;1109.78;1089.54;1095.40;20.24
23/03/2004;1095.40;1101.52;1091.57;1093.95;9.95
24/03/2004;1093.95;1098.32;1087.16;1091.33;11.16
25/03/2004;1091.33;1110.38;1091.33;1109.19;19.05
26/03/2004;1109.19;1115.27;1106.13;1108.06;9.14
29/03/2004;1108.06;1124.37;1108.06;1122.47;16.31
30/03/2004;1122.47;1127.60;1119.66;1127;8
31/03/2004;1127;1130.83;1121.46;1126.21;9.37
01/04/2004;1126.21;1135.67;1126.20;1132.17;9.47
02/04/2004;1132.17;1144.81;1132.17;1141.81;12.64
05/04/2004;1141.81;1150.57;1141.64;1150.57;8.93
06/04/2004;1150.57;1150.57;1143.30;1148.16;7.27
07/04/2004;1148.16;1148.16;1138.41;1140.53;9.75
08/04/2004;1140.53;1148.97;1134.52;1139.32;14.45
12/04/2004;1139.32;1147.29;1139.32;1145.20;7.97
13/04/2004;1145.20;1147.78;1127.70;1129.44;20.08
14/04/2004;1129.44;1132.52;1122.15;1128.17;10.37
15/04/2004;1128.17;1134.08;1120.75;1128.84;13.33
16/04/2004;1128.84;1136.80;1126.90;1134.61;9.90
19/04/2004;1134.56;1136.18;1129.84;1135.82;6.34
20/04/2004;1135.82;1139.26;1118.09;1118.15;21.17
21/04/2004;1118.15;1125.72;1116.03;1124.09;9.69
22/04/2004;1124.09;1142.77;1121.95;1139.93;20.82
23/04/2004;1139.93;1141.92;1134.81;1140.60;7.11
26/04/2004;1140.60;1145.08;1132.91;1135.53;12.17
27/04/2004;1135.53;1146.56;1135.53;1138.11;11.03
28/04/2004;1138.11;1138.11;1121.70;1122.41;16.41
29/04/2004;1122.41;1128.80;1108.04;1113.89;20.76
30/04/2004;1113.89;1119.26;1107.23;1107.30;12.03
03/05/2004;1107.30;1118.72;1107.30;1117.49;11.42
04/05/2004;1117.49;1127.74;1112.89;1119.55;14.85
05/05/2004;1119.55;1125.07;1117.90;1121.53;7.17
06/05/2004;1121.53;1121.53;1106.30;1113.99;15.23
07/05/2004;1113.99;1117.30;1098.63;1098.70;18.67
10/05/2004;1098.70;1098.70;1079.63;1087.12;19.07
11/05/2004;1087.12;1095.69;1087.12;1095.45;8.57
12/05/2004;1095.45;1097.55;1076.32;1097.28;21.23
13/05/2004;1097.28;1102.77;1091.76;1096.44;11.01
14/05/2004;1096.44;1102.10;1088.24;1095.70;13.86
17/05/2004;1095.70;1095.70;1079.36;1084.10;16.34
18/05/2004;1084.10;1094.10;1084.10;1091.49;10.00
19/05/2004;1091.49;1105.93;1088.49;1088.68;17.44
20/05/2004;1088.68;1092.62;1085.43;1089.19;7.19
21/05/2004;1089.19;1099.64;1089.19;1093.56;10.45
24/05/2004;1093.56;1101.28;1091.77;1095.41;9.51
25/05/2004;1095.41;1113.80;1090.74;1113.05;23.06
26/05/2004;1113.05;1116.71;1109.91;1114.94;6.80
27/05/2004;1114.94;1123.95;1114.86;1121.28;9.09
28/05/2004;1121.28;1122.69;1118.10;1120.68;4.59
01/06/2004;1120.68;1122.70;1113.32;1121.20;9.38
02/06/2004;1121.20;1128.10;1118.64;1124.99;9.46
03/06/2004;1124.99;1125.31;1116.57;1116.64;8.74
04/06/2004;1116.64;1129.17;1116.64;1122.50;12.53
07/06/2004;1122.50;1140.54;1122.50;1140.42;18.04
08/06/2004;1140.42;1142.18;1135.45;1142.18;6.73
09/06/2004;1142.18;1142.18;1131.17;1131.33;11.01
10/06/2004;1131.33;1136.47;1131.33;1136.47;5.14
14/06/2004;1136.47;1136.47;1122.16;1125.29;14.31
15/06/2004;1125.29;1137.36;1125.29;1132.01;12.07
16/06/2004;1132.01;1135.28;1130.55;1133.56;4.73
17/06/2004;1133.56;1133.56;1126.89;1132.05;6.67
18/06/2004;1132.05;1138.96;1129.83;1135.02;9.13
21/06/2004;1135.02;1138.05;1129.64;1130.30;8.41
22/06/2004;1130.30;1135.05;1124.37;1134.41;10.68
23/06/2004;1134.41;1145.15;1131.73;1144.06;13.42
24/06/2004;1144.06;1146.34;1139.94;1140.65;6.40
25/06/2004;1140.65;1145.97;1134.24;1134.43;11.73
28/06/2004;1134.43;1142.60;1131.72;1133.35;10.88
29/06/2004;1133.35;1138.26;1131.81;1136.20;6.45
30/06/2004;1136.20;1144.20;1133.62;1140.84;10.58
01/07/2004;1140.84;1140.84;1123.06;1128.94;17.78
02/07/2004;1128.94;1129.15;1123.26;1125.38;5.89
06/07/2004;1125.38;1125.38;1113.21;1116.21;12.17
07/07/2004;1116.21;1122.37;1114.92;1118.33;7.45
08/07/2004;1118.33;1119.12;1108.72;1109.11;10.40
09/07/2004;1109.11;1115.57;1109.11;1112.81;6.46
12/07/2004;1112.81;1116.11;1106.71;1114.35;9.40
13/07/2004;1114.35;1116.30;1112.99;1115.14;3.31
14/07/2004;1115.14;1119.60;1107.83;1111.47;11.77
15/07/2004;1111.47;1114.63;1106.67;1106.69;7.96
16/07/2004;1106.69;1112.17;1101.07;1101.39;11.10
19/07/2004;1101.39;1105.52;1096.55;1100.90;8.97
20/07/2004;1100.90;1108.88;1099.10;1108.67;9.78
21/07/2004;1108.67;1116.27;1093.88;1093.88;22.39
22/07/2004;1093.88;1099.66;1084.16;1096.84;15.50
23/07/2004;1096.84;1096.84;1083.56;1086.20;13.28
26/07/2004;1086.20;1089.82;1078.78;1084.07;11.04
27/07/2004;1084.07;1096.65;1084.07;1094.83;12.58
28/07/2004;1094.83;1098.84;1082.17;1095.42;16.67
29/07/2004;1095.42;1103.51;1095.42;1100.43;8.09
30/07/2004;1100.43;1103.73;1096.96;1101.72;6.77
02/08/2004;1101.72;1108.60;1097.34;1106.62;11.26
03/08/2004;1106.62;1106.62;1099.26;1099.69;7.36
04/08/2004;1099.69;1102.45;1092.40;1098.63;10.05
05/08/2004;1098.63;1098.79;1079.98;1080.70;18.81
06/08/2004;1080.70;1080.70;1062.23;1063.97;18.47
09/08/2004;1063.97;1069.46;1063.97;1065.22;5.49
10/08/2004;1065.22;1079.04;1065.22;1079.04;13.82
11/08/2004;1079.04;1079.04;1065.92;1075.79;13.12
12/08/2004;1075.79;1075.79;1062.82;1063.23;12.97
13/08/2004;1063.23;1067.58;1060.72;1064.80;6.86
16/08/2004;1064.80;1080.66;1064.80;1079.34;15.86
17/08/2004;1079.34;1086.78;1079.34;1081.71;7.44
18/08/2004;1081.71;1095.17;1078.93;1095.17;16.24
19/08/2004;1095.17;1095.17;1086.28;1091.23;8.89
20/08/2004;1091.23;1100.26;1089.57;1098.35;10.69
23/08/2004;1098.35;1101.40;1094.73;1095.68;6.67
24/08/2004;1095.68;1100.94;1092.82;1096.19;8.12
25/08/2004;1096.19;1106.29;1093.24;1104.96;13.05
26/08/2004;1104.96;1106.78;1102.46;1105.09;4.32
27/08/2004;1105.09;1109.68;1104.62;1107.77;5.06
30/08/2004;1107.77;1107.77;1099.15;1099.15;8.62
31/08/2004;1099.15;1104.24;1094.72;1104.24;9.52
01/09/2004;1104.24;1109.24;1099.18;1105.91;10.06
02/09/2004;1105.91;1119.11;1105.60;1118.31;13.51
03/09/2004;1118.31;1120.80;1113.57;1113.63;7.23
07/09/2004;1113.63;1124.08;1113.63;1121.30;10.45
08/09/2004;1121.30;1123.05;1116.27;1116.27;6.78
09/09/2004;1116.27;1121.30;1113.62;1118.38;7.68
10/09/2004;1118.38;1125.26;1114.39;1123.92;10.87
13/09/2004;1123.92;1129.78;1123.35;1125.82;6.43
14/09/2004;1125.82;1129.46;1124.72;1128.33;4.74
15/09/2004;1128.33;1128.33;1119.82;1120.37;8.51
16/09/2004;1120.37;1126.06;1120.37;1123.50;5.69
17/09/2004;1123.50;1130.14;1123.50;1128.55;6.64
20/09/2004;1128.55;1128.55;1120.34;1122.20;8.21
21/09/2004;1122.20;1131.54;1122.20;1129.30;9.34
22/09/2004;1129.30;1129.30;1112.67;1113.56;16.63
23/09/2004;1113.56;1113.61;1108.05;1108.36;5.56
24/09/2004;1108.36;1113.81;1108.36;1110.11;5.45
27/09/2004;1110.11;1110.11;1103.24;1103.52;6.87
28/09/2004;1103.52;1111.77;1101.29;1110.06;10.48
29/09/2004;1110.06;1114.80;1107.42;1114.80;7.38
30/09/2004;1114.80;1116.31;1109.68;1114.58;6.63
01/10/2004;1114.58;1131.64;1114.58;1131.50;17.06
04/10/2004;1131.50;1140.13;1131.50;1135.17;8.63
05/10/2004;1135.17;1137.87;1132.03;1134.48;5.84
06/10/2004;1134.48;1142.05;1132.94;1142.05;9.11
07/10/2004;1142.05;1142.05;1130.50;1130.65;11.55
08/10/2004;1130.65;1132.92;1120.19;1122.14;12.73
11/10/2004;1122.14;1126.20;1122.14;1124.39;4.06
12/10/2004;1124.39;1124.39;1115.77;1121.84;8.62
13/10/2004;1121.84;1127.01;1109.63;1113.65;17.38
14/10/2004;1113.65;1114.96;1102.06;1103.29;12.90
15/10/2004;1103.29;1113.17;1102.14;1108.20;11.03
18/10/2004;1108.20;1114.46;1103.33;1114.02;11.13
19/10/2004;1114.02;1117.96;1103.15;1103.23;14.81
20/10/2004;1103.23;1104.09;1094.25;1103.66;9.84
21/10/2004;1103.66;1108.87;1098.47;1106.49;10.40
22/10/2004;1106.49;1108.14;1095.47;1095.74;12.67
25/10/2004;1095.74;1096.81;1090.29;1094.80;6.52
26/10/2004;1094.81;1111.10;1094.81;1111.09;16.29
27/10/2004;1111.09;1126.29;1107.43;1125.40;18.86
28/10/2004;1125.34;1130.67;1120.60;1127.44;10.07
29/10/2004;1127.44;1131.40;1124.62;1130.20;6.78
01/11/2004;1130.20;1133.41;1127.60;1130.51;5.81
02/11/2004;1130.51;1140.48;1128.12;1130.56;12.36
03/11/2004;1130.54;1147.57;1130.54;1143.20;17.03
04/11/2004;1143.20;1161.67;1142.34;1161.67;19.33
05/11/2004;1161.67;1170.87;1160.66;1166.17;10.21
08/11/2004;1166.17;1166.77;1162.32;1164.89;4.45
09/11/2004;1164.89;1168.96;1162.48;1164.08;6.48
10/11/2004;1164.08;1169.25;1162.51;1162.91;6.74
11/11/2004;1162.91;1174.80;1162.91;1173.48;11.89
12/11/2004;1173.48;1184.17;1171.43;1184.17;12.74
15/11/2004;1184.17;1184.48;1179.85;1183.81;4.63
16/11/2004;1183.81;1183.81;1175.32;1175.43;8.49
17/11/2004;1175.43;1188.46;1175.43;1181.94;13.03
18/11/2004;1181.94;1184.90;1180.15;1183.55;4.75
19/11/2004;1183.55;1184;1169.19;1170.34;14.81
22/11/2004;1170.34;1178.18;1167.89;1177.24;10.29
23/11/2004;1177.24;1179.52;1171.41;1176.94;8.11
24/11/2004;1176.94;1182.46;1176.94;1181.76;5.52
26/11/2004;1181.76;1186.62;1181.08;1182.65;5.54
29/11/2004;1182.65;1186.94;1172.37;1178.57;14.57
30/11/2004;1178.57;1178.66;1173.81;1173.82;4.85
01/12/2004;1173.78;1191.37;1173.78;1191.37;17.59
02/12/2004;1191.37;1194.80;1186.72;1190.33;8.08
03/12/2004;1190.33;1197.46;1187.71;1191.17;9.75
06/12/2004;1191.17;1192.41;1185.18;1190.25;7.23
07/12/2004;1190.25;1192.17;1177.07;1177.07;15.10
08/12/2004;1177.07;1184.05;1177.07;1182.81;6.98
09/12/2004;1182.81;1190.51;1173.79;1189.24;16.72
10/12/2004;1189.24;1191.45;1185.24;1188;6
13/12/2004;1188;1198.74;1188;1198.68;10.74
14/12/2004;1198.68;1205.29;1197.84;1203.38;7.45
15/12/2004;1203.38;1206.61;1199.44;1205.72;7.17
16/12/2004;1205.72;1207.97;1198.41;1203.21;9.56
17/12/2004;1203.21;1203.21;1193.49;1194.20;9.72
20/12/2004;1194.20;1203.43;1193.36;1194.65;10.07
21/12/2004;1194.65;1205.93;1194.65;1205.45;11.28
22/12/2004;1205.45;1211.42;1203.85;1209.57;7.57
23/12/2004;1209.57;1213.66;1208.71;1210.13;4.95
27/12/2004;1210.13;1214.13;1204.92;1204.92;9.21
28/12/2004;1204.92;1213.54;1204.92;1213.54;8.62
29/12/2004;1213.54;1213.85;1210.95;1213.45;2.90
30/12/2004;1213.45;1216.47;1213.41;1213.55;3.06
31/12/2004;1213.55;1217.33;1211.65;1211.92;5.68
03/01/2005;1211.92;1217.80;1200.32;1202.08;17.48
04/01/2005;1202.08;1205.84;1185.39;1188.05;20.45
05/01/2005;1188.05;1192.73;1183.72;1183.74;9.01
06/01/2005;1183.74;1191.63;1183.27;1187.89;8.36
07/01/2005;1187.89;1192.20;1182.16;1186.19;10.04
10/01/2005;1186.19;1194.78;1184.80;1190.25;9.98
11/01/2005;1190.25;1190.25;1180.43;1182.99;9.82
12/01/2005;1182.99;1187.92;1175.64;1187.70;12.28
13/01/2005;1187.70;1187.70;1175.81;1177.45;11.89
14/01/2005;1177.45;1185.21;1177.45;1184.52;7.76
18/01/2005;1184.52;1195.98;1180.10;1195.98;15.88
19/01/2005;1195.98;1195.98;1184.41;1184.63;11.57
20/01/2005;1184.63;1184.63;1173.42;1175.41;11.21
21/01/2005;1175.41;1179.45;1167.82;1167.87;11.63
24/01/2005;1167.87;1173.03;1163.75;1163.75;9.28
25/01/2005;1163.75;1174.30;1163.75;1168.41;10.55
26/01/2005;1168.41;1175.96;1168.41;1174.07;7.55
27/01/2005;1174.07;1177.50;1170.15;1174.55;7.35
28/01/2005;1174.55;1175.61;1166.25;1171.36;9.36
31/01/2005;1171.36;1182.07;1171.36;1181.27;10.71
01/02/2005;1181.27;1190.39;1180.95;1189.41;9.44
02/02/2005;1189.41;1195.25;1188.92;1193.19;6.33
03/02/2005;1193.19;1193.19;1185.64;1189.89;7.55
04/02/2005;1189.89;1203.47;1189.67;1203.03;13.80
07/02/2005;1203.03;1204.15;1199.27;1201.72;4.88
08/02/2005;1201.72;1205.11;1200.16;1202.30;4.95
09/02/2005;1202.30;1203.83;1191.54;1191.99;12.29
10/02/2005;1191.99;1198.75;1191.54;1197.01;7.21
11/02/2005;1197.01;1208.38;1193.28;1205.30;15.10
14/02/2005;1205.30;1206.93;1203.59;1206.14;3.34
15/02/2005;1206.14;1212.44;1205.52;1210.12;6.92
16/02/2005;1210.12;1212.44;1205.06;1210.34;7.38
17/02/2005;1210.34;1211.33;1200.74;1200.75;10.59
18/02/2005;1200.75;1202.92;1197.35;1201.59;5.57
22/02/2005;1201.59;1202.48;1184.16;1184.16;18.32
23/02/2005;1184.16;1193.52;1184.16;1190.80;9.36
24/02/2005;1190.80;1200.42;1187.80;1200.20;12.62
25/02/2005;1200.20;1212.15;1199.61;1211.37;12.54
28/02/2005;1211.37;1211.37;1198.13;1203.60;13.24
01/03/2005;1203.60;1212.25;1203.60;1210.41;8.65
02/03/2005;1210.41;1215.79;1204.22;1210.08;11.57
03/03/2005;1210.08;1215.72;1204.45;1210.47;11.27
04/03/2005;1210.47;1224.76;1210.47;1222.12;14.29
07/03/2005;1222.12;1229.11;1222.12;1225.31;6.99
08/03/2005;1225.31;1225.69;1218.57;1219.43;7.12
09/03/2005;1219.43;1219.43;1206.66;1207.01;12.77
10/03/2005;1207.01;1211.23;1201.41;1209.25;9.82
11/03/2005;1209.25;1213.04;1198.15;1200.08;14.89
14/03/2005;1200.08;1206.83;1199.51;1206.83;7.32
15/03/2005;1206.83;1210.54;1197.75;1197.75;12.79
16/03/2005;1197.75;1197.75;1185.61;1188.07;12.14
17/03/2005;1188.07;1193.28;1186.34;1190.21;6.94
18/03/2005;1190.21;1191.98;1182.78;1189.65;9.20
21/03/2005;1189.65;1189.65;1178.82;1183.78;10.83
22/03/2005;1183.78;1189.59;1171.63;1171.71;17.96
23/03/2005;1171.71;1176.26;1168.70;1172.53;7.56
24/03/2005;1172.53;1180.11;1171.42;1171.42;8.69
28/03/2005;1171.42;1179.91;1171.42;1174.28;8.49
29/03/2005;1174.28;1179.39;1163.69;1165.36;15.70
30/03/2005;1165.36;1181.54;1165.36;1181.41;16.18
31/03/2005;1181.41;1184.53;1179.49;1180.59;5.04
01/04/2005;1180.59;1189.80;1169.91;1172.92;19.89
04/04/2005;1172.79;1178.61;1167.72;1176.12;10.89
05/04/2005;1172.79;1178.61;1167.72;1176.12;10.89
06/04/2005;1181.39;1189.34;1181.39;1184.07;7.95
07/04/2005;1184.07;1191.88;1183.81;1191.14;8.07
08/04/2005;1191.14;1191.75;1181.13;1181.20;10.62
11/04/2005;1181.20;1184.07;1178.69;1181.21;5.38
12/04/2005;1181.21;1190.17;1170.85;1187.76;19.32
13/04/2005;1187.76;1187.76;1171.40;1173.79;16.36
14/04/2005;1173.79;1174.67;1161.70;1162.05;12.97
15/04/2005;1162.05;1162.05;1141.92;1142.62;20.13
18/04/2005;1142.62;1148.92;1139.80;1145.98;9.12
19/04/2005;1145.98;1154.67;1145.98;1152.78;8.69
20/04/2005;1152.78;1155.50;1136.15;1137.50;19.35
21/04/2005;1137.50;1159.95;1137.50;1159.95;22.45
22/04/2005;1159.95;1159.95;1142.95;1152.12;17.00
25/04/2005;1152.12;1164.05;1152.12;1162.10;11.93
26/04/2005;1162.10;1164.80;1151.83;1151.83;12.97
27/04/2005;1151.74;1159.87;1144.42;1156.38;15.45
28/04/2005;1156.38;1156.38;1143.22;1143.22;13.16
29/04/2005;1143.22;1156.97;1139.19;1156.85;17.78
02/05/2005;1156.85;1162.87;1154.71;1162.16;8.16
03/05/2005;1162.16;1166.89;1156.71;1161.17;10.18
04/05/2005;1161.17;1176.01;1161.17;1175.65;14.84
05/05/2005;1175.65;1178.62;1166.77;1172.63;11.85
06/05/2005;1172.63;1177.75;1170.50;1171.35;7.25
09/05/2005;1171.35;1178.87;1169.38;1178.84;9.49
10/05/2005;1178.84;1178.84;1162.98;1166.22;15.86
11/05/2005;1166.22;1171.77;1157.71;1171.11;14.06
12/05/2005;1171.11;1173.37;1157.76;1159.36;15.61
13/05/2005;1159.36;1163.75;1146.18;1154.05;17.57
16/05/2005;1154.05;1165.75;1153.64;1165.69;12.11
17/05/2005;1165.69;1174.35;1159.86;1173.80;14.49
18/05/2005;1173.80;1187.90;1173.80;1185.56;14.10
19/05/2005;1185.56;1191.09;1184.49;1191.08;6.60
20/05/2005;1191.08;1191.22;1185.19;1189.28;6.03
23/05/2005;1189.28;1197.44;1188.76;1193.86;8.68
24/05/2005;1193.86;1195.29;1189.87;1194.07;5.42
25/05/2005;1194.07;1194.07;1185.96;1190.01;8.11
26/05/2005;1190.01;1198.95;1190.01;1197.62;8.94
27/05/2005;1197.62;1199.56;1195.28;1198.78;4.28
31/05/2005;1198.78;1198.78;1191.50;1191.50;7.28
01/06/2005;1191.50;1205.64;1191.03;1202.22;14.61
02/06/2005;1202.27;1204.67;1198.42;1204.29;6.25
03/06/2005;1204.29;1205.09;1194.55;1196.02;10.54
06/06/2005;1196.02;1198.78;1192.75;1197.51;6.03
07/06/2005;1197.51;1208.85;1197.26;1197.26;11.59
08/06/2005;1197.26;1201.97;1193.33;1194.67;8.64
09/06/2005;1194.67;1201.86;1191.09;1200.93;10.77
10/06/2005;1200.93;1202.79;1192.64;1198.11;10.15
13/06/2005;1198.11;1206.03;1194.51;1200.82;11.52
14/06/2005;1200.82;1207.53;1200.18;1203.91;7.35
15/06/2005;1203.91;1208.08;1198.66;1206.58;9.42
16/06/2005;1206.55;1212.10;1205.47;1210.96;6.63
17/06/2005;1210.93;1219.55;1210.93;1216.96;8.62
20/06/2005;1216.96;1219.10;1210.65;1216.10;8.45
21/06/2005;1216.10;1217.13;1211.86;1213.61;5.27
22/06/2005;1213.61;1219.59;1211.69;1213.88;7.90
23/06/2005;1213.88;1216.45;1200.72;1200.73;15.73
24/06/2005;1200.73;1200.90;1191.45;1191.57;9.45
27/06/2005;1191.57;1194.33;1188.30;1190.69;6.03
28/06/2005;1190.69;1202.54;1190.69;1201.57;11.85
29/06/2005;1201.57;1204.07;1198.70;1199.85;5.37
30/06/2005;1199.85;1203.27;1190.51;1191.33;12.76
01/07/2005;1191.33;1197.89;1191.33;1194.44;6.56
05/07/2005;1194.44;1206.34;1192.49;1204.99;13.85
06/07/2005;1204.99;1206.11;1194.78;1194.94;11.33
07/07/2005;1194.94;1198.46;1183.55;1197.87;14.91
08/07/2005;1197.87;1212.73;1197.20;1211.86;15.53
11/07/2005;1211.86;1220.03;1211.86;1219.44;8.17
12/07/2005;1219.44;1225.54;1216.60;1222.21;8.94
13/07/2005;1222.21;1224.46;1219.64;1223.29;4.82
14/07/2005;1223.29;1233.16;1223.29;1226.50;9.87
15/07/2005;1226.50;1229.53;1223.50;1227.92;6.03
18/07/2005;1227.92;1227.92;1221.13;1221.13;6.79
19/07/2005;1221.13;1230.34;1221.13;1229.35;9.21
20/07/2005;1229.35;1236.56;1222.91;1235.20;13.65
21/07/2005;1235.20;1235.83;1224.70;1227.04;11.13
22/07/2005;1227.04;1234.19;1226.15;1233.68;8.04
25/07/2005;1233.68;1238.36;1228.15;1229.03;10.21
26/07/2005;1229.03;1234.42;1229.03;1231.16;5.39
27/07/2005;1231.16;1237.64;1230.15;1236.79;7.49
28/07/2005;1236.79;1245.15;1235.81;1243.72;9.34
29/07/2005;1243.72;1245.04;1234.18;1234.18;10.86
01/08/2005;1234.18;1239.10;1233.80;1235.35;5.30
02/08/2005;1235.35;1244.69;1235.35;1244.12;9.34
03/08/2005;1244.12;1245.86;1240.57;1245.04;5.29
04/08/2005;1245.04;1245.04;1235.15;1235.86;9.89
05/08/2005;1235.86;1235.86;1225.62;1226.42;10.24
08/08/2005;1226.42;1232.28;1222.67;1223.13;9.61
09/08/2005;1223.13;1234.11;1223.13;1231.38;10.98
10/08/2005;1231.38;1242.69;1226.58;1229.13;16.11
11/08/2005;1229.13;1237.81;1228.33;1237.81;9.48
12/08/2005;1237.81;1237.81;1225.87;1230.39;11.94
15/08/2005;1230.40;1236.24;1226.20;1233.87;10.04
16/08/2005;1233.87;1233.87;1219.05;1219.34;14.82
17/08/2005;1219.34;1225.63;1218.07;1220.24;7.56
18/08/2005;1220.24;1222.64;1215.93;1219.02;6.71
19/08/2005;1219.02;1225.08;1219.02;1219.71;6.06
22/08/2005;1219.71;1228.96;1216.47;1221.73;12.49
23/08/2005;1221.73;1223.04;1214.44;1217.59;8.60
24/08/2005;1217.57;1224.15;1209.37;1209.59;14.78
25/08/2005;1209.59;1213.73;1209.57;1212.37;4.16
26/08/2005;1212.40;1212.40;1204.23;1205.10;8.17
29/08/2005;1205.10;1214.28;1201.53;1212.28;12.75
30/08/2005;1212.28;1212.28;1201.07;1208.41;11.21
31/08/2005;1208.41;1220.36;1204.40;1220.33;15.96
01/09/2005;1220.33;1227.29;1216.18;1221.59;11.11
02/09/2005;1221.59;1224.45;1217.75;1218.02;6.70
06/09/2005;1218.02;1233.61;1218.02;1233.39;15.59
07/09/2005;1233.39;1237.06;1230.93;1236.36;6.13
08/09/2005;1236.36;1236.36;1229.51;1231.67;6.85
09/09/2005;1231.67;1243.13;1231.67;1241.48;11.46
12/09/2005;1241.48;1242.60;1239.15;1240.56;3.45
13/09/2005;1240.57;1240.57;1231.20;1231.20;9.37
14/09/2005;1231.20;1234.74;1226.16;1227.16;8.58
15/09/2005;1227.16;1231.88;1224.85;1227.73;7.03
16/09/2005;1228.42;1237.95;1228.42;1237.91;9.53
